Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Finland,2020-02-08,1,1,1,1,1,1,0,0,0,26.0,64.0,,Finland
Afghanistan,2020-02-08,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
Luxembourg,2020-02-08,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
Australia,2020-02-08,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Saudi Arabia,2020-02-08,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
Venezuela,2020-02-08,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Pakistan,2020-02-08,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Sweden,2020-02-08,1,1,1,1,1,1,0,0,0,16.0,63.0,,Sweden
Austria,2020-02-08,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
France,2020-02-08,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
New Zealand,2020-02-08,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
"Korea, South",2020-02-08,23,23,23,24,24,24,0,0,0,128.0,36.0,,"Korea, South"
Sri Lanka,2020-02-08,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Andorra,2020-02-08,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Portugal,2020-02-08,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Mauritius,2020-02-08,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Australia,2020-02-08,2,2,2,4,4,4,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Cote d'Ivoire,2020-02-08,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
United Kingdom,2020-02-08,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Peru,2020-02-08,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
United Kingdom,2020-02-08,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Colombia,2020-02-08,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Denmark,2020-02-08,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Morocco,2020-02-08,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Armenia,2020-02-08,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
Ecuador,2020-02-08,0,0,0,0,0,0,0,0,0,-78.1834,-1.8312,,Ecuador
Costa Rica,2020-02-08,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Israel,2020-02-08,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Ireland,2020-02-08,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Australia,2020-02-08,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Russia,2020-02-08,2,2,2,2,2,2,0,0,0,90.0,60.0,,Russia
Uzbekistan,2020-02-08,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
United Arab Emirates,2020-02-08,7,7,7,7,7,7,2,2,2,54.0,24.0,,United Arab Emirates
Turkey,2020-02-08,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Dominican Republic,2020-02-08,0,0,0,0,0,0,0,0,0,-70.1627,18.7357,,Dominican Republic
Romania,2020-02-08,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
Lebanon,2020-02-08,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Moldova,2020-02-08,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Panama,2020-02-08,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
India,2020-02-08,3,3,3,3,3,3,0,0,0,78.0,21.0,,India
Ukraine,2020-02-08,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
Hungary,2020-02-08,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Qatar,2020-02-08,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Bahrain,2020-02-08,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Chile,2020-02-08,0,0,0,0,0,0,0,0,0,-71.543,-35.6751,,Chile
San Marino,2020-02-08,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Taiwan*,2020-02-08,16,16,16,17,17,17,1,1,1,121.0,23.7,,Taiwan*
Lithuania,2020-02-08,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Kuwait,2020-02-08,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
France,2020-02-08,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Estonia,2020-02-08,0,0,0,0,0,0,0,0,0,25.0136,58.5953,,Estonia
Indonesia,2020-02-08,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Australia,2020-02-08,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Tunisia,2020-02-08,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Denmark,2020-02-08,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Mexico,2020-02-08,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Netherlands,2020-02-08,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Egypt,2020-02-08,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Iceland,2020-02-08,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
Latvia,2020-02-08,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Thailand,2020-02-08,22,22,22,32,32,32,7,7,7,101.0,15.0,,Thailand
Argentina,2020-02-08,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Brunei,2020-02-08,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Brazil,2020-02-08,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Iraq,2020-02-08,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Norway,2020-02-08,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Serbia,2020-02-08,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Greece,2020-02-08,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
Bulgaria,2020-02-08,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Croatia,2020-02-08,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Germany,2020-02-08,13,13,13,13,13,13,0,0,0,9.0,51.0,,Germany
Azerbaijan,2020-02-08,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
United Kingdom,2020-02-08,3,3,3,3,3,3,0,0,0,-3.4360000000000004,55.3781,,United Kingdom
Jordan,2020-02-08,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Kazakhstan,2020-02-08,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Malaysia,2020-02-08,15,15,15,16,16,16,4,4,4,112.5,2.5,,Malaysia
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Ghana,2020-02-08,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
South Africa,2020-02-08,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Poland,2020-02-08,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Senegal,2020-02-08,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
France,2020-02-08,11,11,11,11,11,11,5,5,5,2.2137,46.2276,,France
Bosnia and Herzegovina,2020-02-08,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Uruguay,2020-02-08,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Slovakia,2020-02-08,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
Iran,2020-02-08,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Malta,2020-02-08,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
France,2020-02-08,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Cuba,2020-02-08,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Vietnam,2020-02-08,12,12,12,13,13,13,3,3,3,108.0,16.0,,Vietnam
Philippines,2020-02-08,2,2,2,3,3,3,0,0,0,122.0,13.0,,Philippines
Australia,2020-02-08,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Japan,2020-02-08,24,24,24,25,25,25,0,0,0,138.0,36.0,,Japan
Burkina Faso,2020-02-08,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Oman,2020-02-08,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Canada,2020-02-08,0,0,0,3,3,3,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Belgium,2020-02-08,1,1,1,1,1,1,0,0,0,4.0,50.8333,,Belgium
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Slovenia,2020-02-08,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
US,2020-02-08,11,11,11,11,11,11,0,0,0,-95.7129,37.0902,,US
Australia,2020-02-08,5,5,5,5,5,5,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
North Macedonia,2020-02-08,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Cyprus,2020-02-08,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Algeria,2020-02-08,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
France,2020-02-08,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Singapore,2020-02-08,31,31,31,33,33,33,3,3,3,103.8333,1.2833,,Singapore
Australia,2020-02-08,2,2,2,2,2,2,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Brunei,2020-02-09,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
North Macedonia,2020-02-09,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Kuwait,2020-02-09,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Thailand,2020-02-09,22,22,22,32,32,32,0,0,0,101.0,15.0,,Thailand
Indonesia,2020-02-09,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Australia,2020-02-09,2,2,2,2,2,2,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Mexico,2020-02-09,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Bahrain,2020-02-09,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Iceland,2020-02-09,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
Ghana,2020-02-09,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Denmark,2020-02-09,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Poland,2020-02-09,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Egypt,2020-02-09,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Russia,2020-02-09,2,2,2,2,2,2,0,0,0,90.0,60.0,,Russia
United Arab Emirates,2020-02-09,7,7,7,7,7,7,0,0,0,54.0,24.0,,United Arab Emirates
Algeria,2020-02-09,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
Norway,2020-02-09,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Brazil,2020-02-09,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Uruguay,2020-02-09,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
France,2020-02-09,11,11,11,11,11,11,0,0,0,2.2137,46.2276,,France
Morocco,2020-02-09,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Malta,2020-02-09,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Australia,2020-02-09,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Argentina,2020-02-09,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Singapore,2020-02-09,38,38,38,40,40,40,7,7,7,103.8333,1.2833,,Singapore
Ireland,2020-02-09,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Dominican Republic,2020-02-09,0,0,0,0,0,0,0,0,0,-70.1627,18.7357,,Dominican Republic
Australia,2020-02-09,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Lebanon,2020-02-09,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Romania,2020-02-09,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
Canada,2020-02-09,0,0,0,3,3,3,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Moldova,2020-02-09,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Turkey,2020-02-09,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Belgium,2020-02-09,1,1,1,1,1,1,0,0,0,4.0,50.8333,,Belgium
Panama,2020-02-09,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
US,2020-02-09,8,8,8,11,11,11,0,0,0,-95.7129,37.0902,,US
India,2020-02-09,3,3,3,3,3,3,0,0,0,78.0,21.0,,India
Iraq,2020-02-09,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Latvia,2020-02-09,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Croatia,2020-02-09,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Israel,2020-02-09,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Slovakia,2020-02-09,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
Tunisia,2020-02-09,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Azerbaijan,2020-02-09,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Uzbekistan,2020-02-09,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Qatar,2020-02-09,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Estonia,2020-02-09,0,0,0,0,0,0,0,0,0,25.0136,58.5953,,Estonia
Germany,2020-02-09,14,14,14,14,14,14,1,1,1,9.0,51.0,,Germany
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Colombia,2020-02-09,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Malaysia,2020-02-09,15,15,15,16,16,16,0,0,0,112.5,2.5,,Malaysia
Denmark,2020-02-09,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Armenia,2020-02-09,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
Jordan,2020-02-09,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Costa Rica,2020-02-09,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Ecuador,2020-02-09,0,0,0,0,0,0,0,0,0,-78.1834,-1.8312,,Ecuador
Vietnam,2020-02-09,12,12,12,13,13,13,0,0,0,108.0,16.0,,Vietnam
Serbia,2020-02-09,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Andorra,2020-02-09,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Portugal,2020-02-09,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Saudi Arabia,2020-02-09,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
Albania,2020-02-09,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Mauritius,2020-02-09,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
France,2020-02-09,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Iran,2020-02-09,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Bosnia and Herzegovina,2020-02-09,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
United Kingdom,2020-02-09,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Cyprus,2020-02-09,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Senegal,2020-02-09,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Australia,2020-02-09,2,2,2,4,4,4,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
New Zealand,2020-02-09,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
South Africa,2020-02-09,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
France,2020-02-09,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
France,2020-02-09,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Ukraine,2020-02-09,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
United Kingdom,2020-02-09,3,3,3,3,3,3,0,0,0,-3.4360000000000004,55.3781,,United Kingdom
Sweden,2020-02-09,1,1,1,1,1,1,0,0,0,16.0,63.0,,Sweden
Kazakhstan,2020-02-09,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Pakistan,2020-02-09,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Austria,2020-02-09,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
"Korea, South",2020-02-09,22,22,22,25,25,25,1,1,1,128.0,36.0,,"Korea, South"
Australia,2020-02-09,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Philippines,2020-02-09,2,2,2,3,3,3,0,0,0,122.0,13.0,,Philippines
Sri Lanka,2020-02-09,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Canada,2020-02-09,0,0,0,4,4,4,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Oman,2020-02-09,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Finland,2020-02-09,1,1,1,1,1,1,0,0,0,26.0,64.0,,Finland
Venezuela,2020-02-09,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Australia,2020-02-09,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Peru,2020-02-09,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Japan,2020-02-09,25,25,25,26,26,26,1,1,1,138.0,36.0,,Japan
Lithuania,2020-02-09,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Taiwan*,2020-02-09,17,17,17,18,18,18,1,1,1,121.0,23.7,,Taiwan*
Afghanistan,2020-02-09,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
Luxembourg,2020-02-09,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
France,2020-02-09,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Slovenia,2020-02-09,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
San Marino,2020-02-09,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Chile,2020-02-09,0,0,0,0,0,0,0,0,0,-71.543,-35.6751,,Chile
Bulgaria,2020-02-09,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Burkina Faso,2020-02-09,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Cote d'Ivoire,2020-02-09,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Canada,2020-02-09,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
United Kingdom,2020-02-09,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Hungary,2020-02-09,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Italy,2020-02-09,3,3,3,3,3,3,0,0,0,12.0,43.0,,Italy
Switzerland,2020-02-09,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Greece,2020-02-09,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
Spain,2020-02-09,2,2,2,2,2,2,1,1,1,-4.0,40.0,,Spain
Cuba,2020-02-09,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Czechia,2020-02-09,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Australia,2020-02-09,5,5,5,5,5,5,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Netherlands,2020-02-09,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Ireland,2020-02-10,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Cyprus,2020-02-10,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
US,2020-02-10,8,8,8,11,11,11,0,0,0,-95.7129,37.0902,,US
Cote d'Ivoire,2020-02-10,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Croatia,2020-02-10,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Iraq,2020-02-10,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Panama,2020-02-10,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
India,2020-02-10,3,3,3,3,3,3,0,0,0,78.0,21.0,,India
Burkina Faso,2020-02-10,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Portugal,2020-02-10,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Canada,2020-02-10,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Argentina,2020-02-10,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Bulgaria,2020-02-10,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Philippines,2020-02-10,2,2,2,3,3,3,0,0,0,122.0,13.0,,Philippines
Indonesia,2020-02-10,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Peru,2020-02-10,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Uruguay,2020-02-10,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Algeria,2020-02-10,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
Canada,2020-02-10,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Denmark,2020-02-10,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Poland,2020-02-10,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
United Arab Emirates,2020-02-10,8,8,8,8,8,8,1,1,1,54.0,24.0,,United Arab Emirates
United Kingdom,2020-02-10,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Lithuania,2020-02-10,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Czechia,2020-02-10,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Mexico,2020-02-10,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Cuba,2020-02-10,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Brunei,2020-02-10,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Iran,2020-02-10,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Mauritius,2020-02-10,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Malta,2020-02-10,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Azerbaijan,2020-02-10,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
United Kingdom,2020-02-10,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Qatar,2020-02-10,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Andorra,2020-02-10,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Luxembourg,2020-02-10,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
Malaysia,2020-02-10,17,17,17,18,18,18,2,2,2,112.5,2.5,,Malaysia
United Kingdom,2020-02-10,8,8,8,8,8,8,5,5,5,-3.4360000000000004,55.3781,,United Kingdom
Denmark,2020-02-10,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Costa Rica,2020-02-10,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Austria,2020-02-10,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
Lebanon,2020-02-10,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Ukraine,2020-02-10,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
France,2020-02-10,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
New Zealand,2020-02-10,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Finland,2020-02-10,1,1,1,1,1,1,0,0,0,26.0,64.0,,Finland
Slovenia,2020-02-10,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
San Marino,2020-02-10,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Netherlands,2020-02-10,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Canada,2020-02-10,0,0,0,4,4,4,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Switzerland,2020-02-10,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Australia,2020-02-10,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
North Macedonia,2020-02-10,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Hungary,2020-02-10,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Serbia,2020-02-10,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Afghanistan,2020-02-10,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
