Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;Total Recovered;Active Cases;New Cases;New Deaths;New Recovered
43.9159;17.6791;;Bosnia and Herzegovina;2020-02-29;0;0;0;0;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-01;0;0;0;0;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-02;0;0;0;0;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-03;0;0;0;0;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-04;0;0;0;0;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-05;2;0;0;2;2;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-06;2;0;0;2;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-07;3;0;0;3;1;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-08;3;0;0;3;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-09;3;0;0;3;0;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-10;5;0;0;5;2;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-11;7;0;0;7;2;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-12;11;0;0;11;4;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-13;13;0;0;13;2;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-14;18;0;0;18;5;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-15;24;0;0;24;6;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-16;25;0;0;25;1;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-17;26;0;2;24;1;0;2
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-18;38;0;2;36;12;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-19;63;0;2;61;25;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-20;89;0;2;87;26;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-21;93;1;2;90;4;1;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-22;126;1;2;123;33;0;0
43.9159;17.6791;;Bosnia and Herzegovina;2020-03-23;126.0;1.0;2.0;123.0;0.0;0.0;0.0
46.1512;14.9955;;Slovenia;2020-01-22;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-23;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-24;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-25;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-26;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-27;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-28;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-29;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-30;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-01-31;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-01;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-02;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-03;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-04;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-05;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-06;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-07;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-08;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-09;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-10;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-11;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-12;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-13;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-14;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-15;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-16;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-17;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-18;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-19;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-20;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-21;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-22;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-23;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-24;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-25;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-26;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-27;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-28;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-02-29;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-03-01;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-03-02;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-03-03;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-03-04;0;0;0;0;0;0;0
46.1512;14.9955;;Slovenia;2020-03-05;2;0;0;2;2;0;0
46.1512;14.9955;;Slovenia;2020-03-06;7;0;0;7;5;0;0
46.1512;14.9955;;Slovenia;2020-03-07;7;0;0;7;0;0;0
46.1512;14.9955;;Slovenia;2020-03-08;16;0;0;16;9;0;0
46.1512;14.9955;;Slovenia;2020-03-09;16;0;0;16;0;0;0
46.1512;14.9955;;Slovenia;2020-03-10;31;0;0;31;15;0;0
46.1512;14.9955;;Slovenia;2020-03-11;57;0;0;57;26;0;0
46.1512;14.9955;;Slovenia;2020-03-12;89;0;0;89;32;0;0
46.1512;14.9955;;Slovenia;2020-03-13;141;0;0;141;52;0;0
46.1512;14.9955;;Slovenia;2020-03-14;181;1;0;180;40;1;0
46.1512;14.9955;;Slovenia;2020-03-15;219;1;0;218;38;0;0
46.1512;14.9955;;Slovenia;2020-03-16;253;1;0;252;34;0;0
46.1512;14.9955;;Slovenia;2020-03-17;275;1;0;274;22;0;0
46.1512;14.9955;;Slovenia;2020-03-18;275;1;0;274;0;0;0
46.1512;14.9955;;Slovenia;2020-03-19;286;1;0;285;11;0;0
46.1512;14.9955;;Slovenia;2020-03-20;341;1;0;340;55;0;0
46.1512;14.9955;;Slovenia;2020-03-21;383;1;0;382;42;0;0
46.1512;14.9955;;Slovenia;2020-03-22;414;2;0;412;31;1;0
46.1512;14.9955;;Slovenia;2020-03-23;414.0;2.0;0.0;412.0;0.0;0.0;0.0
-30.5595;22.9375;;South Africa;2020-01-22;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-23;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-24;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-25;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-26;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-27;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-28;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-29;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-30;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-01-31;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-01;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-02;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-03;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-04;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-05;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-06;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-07;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-08;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-09;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-10;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-11;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-12;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-13;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-14;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-15;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-16;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-17;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-18;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-19;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-20;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-21;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-22;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-23;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-24;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-25;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-26;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-27;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-28;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-02-29;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-03-01;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-03-02;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-03-03;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-03-04;0;0;0;0;0;0;0
-30.5595;22.9375;;South Africa;2020-03-05;1;0;0;1;1;0;0
-30.5595;22.9375;;South Africa;2020-03-06;1;0;0;1;0;0;0
-30.5595;22.9375;;South Africa;2020-03-07;1;0;0;1;0;0;0
-30.5595;22.9375;;South Africa;2020-03-08;3;0;0;3;2;0;0
-30.5595;22.9375;;South Africa;2020-03-09;3;0;0;3;0;0;0
-30.5595;22.9375;;South Africa;2020-03-10;7;0;0;7;4;0;0
-30.5595;22.9375;;South Africa;2020-03-11;13;0;0;13;6;0;0
-30.5595;22.9375;;South Africa;2020-03-12;17;0;0;17;4;0;0
-30.5595;22.9375;;South Africa;2020-03-13;24;0;0;24;7;0;0
-30.5595;22.9375;;South Africa;2020-03-14;38;0;0;38;14;0;0
-30.5595;22.9375;;South Africa;2020-03-15;51;0;0;51;13;0;0
-30.5595;22.9375;;South Africa;2020-03-16;62;0;0;62;11;0;0
-30.5595;22.9375;;South Africa;2020-03-17;62;0;0;62;0;0;0
-30.5595;22.9375;;South Africa;2020-03-18;116;0;0;116;54;0;0
-30.5595;22.9375;;South Africa;2020-03-19;150;0;0;150;34;0;0
-30.5595;22.9375;;South Africa;2020-03-20;202;0;0;202;52;0;0
-30.5595;22.9375;;South Africa;2020-03-21;240;0;0;240;38;0;0
-30.5595;22.9375;;South Africa;2020-03-22;274;0;0;274;34;0;0
-30.5595;22.9375;;South Africa;2020-03-23;274.0;0.0;0.0;274.0;0.0;0.0;0.0
27.5142;90.4336;;Bhutan;2020-01-22;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-23;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-24;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-25;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-26;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-27;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-28;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-29;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-30;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-01-31;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-01;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-02;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-03;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-04;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-05;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-06;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-07;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-08;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-09;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-10;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-11;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-12;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-13;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-14;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-15;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-16;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-17;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-18;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-19;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-20;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-21;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-22;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-23;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-24;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-25;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-26;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-27;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-28;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-02-29;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-01;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-02;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-03;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-04;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-05;0;0;0;0;0;0;0
27.5142;90.4336;;Bhutan;2020-03-06;1;0;0;1;1;0;0
27.5142;90.4336;;Bhutan;2020-03-07;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-08;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-09;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-10;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-11;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-12;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-13;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-14;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-15;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-16;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-17;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-18;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-19;1;0;0;1;0;0;0
27.5142;90.4336;;Bhutan;2020-03-20;2;0;0;2;1;0;0
27.5142;90.4336;;Bhutan;2020-03-21;2;0;0;2;0;0;0
27.5142;90.4336;;Bhutan;2020-03-22;2;0;0;2;0;0;0
27.5142;90.4336;;Bhutan;2020-03-23;2.0;0.0;0.0;2.0;0.0;0.0;0.0
3.848;11.5021;;Cameroon;2020-01-22;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-23;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-24;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-25;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-26;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-27;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-28;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-29;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-30;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-01-31;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-01;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-02;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-03;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-04;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-05;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-06;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-07;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-08;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-09;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-10;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-11;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-12;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-13;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-14;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-15;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-16;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-17;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-18;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-19;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-20;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-21;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-22;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-23;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-24;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-25;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-26;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-27;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-28;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-02-29;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-01;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-02;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-03;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-04;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-05;0;0;0;0;0;0;0
3.848;11.5021;;Cameroon;2020-03-06;1;0;0;1;1;0;0
3.848;11.5021;;Cameroon;2020-03-07;1;0;0;1;0;0;0
3.848;11.5021;;Cameroon;2020-03-08;2;0;0;2;1;0;0
3.848;11.5021;;Cameroon;2020-03-09;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-10;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-11;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-12;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-13;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-14;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-15;2;0;0;2;0;0;0
3.848;11.5021;;Cameroon;2020-03-16;4;0;0;4;2;0;0
3.848;11.5021;;Cameroon;2020-03-17;10;0;0;10;6;0;0
3.848;11.5021;;Cameroon;2020-03-18;10;0;0;10;0;0;0
3.848;11.5021;;Cameroon;2020-03-19;13;0;0;13;3;0;0
3.848;11.5021;;Cameroon;2020-03-20;20;0;0;20;7;0;0
3.848;11.5021;;Cameroon;2020-03-21;27;0;0;27;7;0;0
3.848;11.5021;;Cameroon;2020-03-22;40;0;0;40;13;0;0
3.848;11.5021;;Cameroon;2020-03-23;40.0;0.0;0.0;40.0;0.0;0.0;0.0
4.5709;-74.2973;;Colombia;2020-01-22;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-23;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-24;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-25;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-26;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-27;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-28;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-29;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-30;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-01-31;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-01;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-02;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-03;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-04;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-05;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-06;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-07;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-08;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-09;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-10;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-11;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-12;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-13;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-14;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-15;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-16;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-17;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-18;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-19;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-20;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-21;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-22;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-23;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-24;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-25;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-26;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-27;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-28;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-02-29;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-01;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-02;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-03;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-04;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-05;0;0;0;0;0;0;0
4.5709;-74.2973;;Colombia;2020-03-06;1;0;0;1;1;0;0
4.5709;-74.2973;;Colombia;2020-03-07;1;0;0;1;0;0;0
4.5709;-74.2973;;Colombia;2020-03-08;1;0;0;1;0;0;0
4.5709;-74.2973;;Colombia;2020-03-09;1;0;0;1;0;0;0
4.5709;-74.2973;;Colombia;2020-03-10;3;0;0;3;2;0;0
4.5709;-74.2973;;Colombia;2020-03-11;9;0;0;9;6;0;0
4.5709;-74.2973;;Colombia;2020-03-12;9;0;0;9;0;0;0
4.5709;-74.2973;;Colombia;2020-03-13;13;0;0;13;4;0;0
4.5709;-74.2973;;Colombia;2020-03-14;22;0;0;22;9;0;0
4.5709;-74.2973;;Colombia;2020-03-15;34;0;0;34;12;0;0
4.5709;-74.2973;;Colombia;2020-03-16;54;0;0;54;20;0;0
4.5709;-74.2973;;Colombia;2020-03-17;65;0;1;64;11;0;1
4.5709;-74.2973;;Colombia;2020-03-18;93;0;1;92;28;0;0
4.5709;-74.2973;;Colombia;2020-03-19;102;0;1;101;9;0;0
4.5709;-74.2973;;Colombia;2020-03-20;128;0;1;127;26;0;0
4.5709;-74.2973;;Colombia;2020-03-21;196;0;1;195;68;0;0
4.5709;-74.2973;;Colombia;2020-03-22;231;2;3;226;35;2;2
4.5709;-74.2973;;Colombia;2020-03-23;231.0;2.0;3.0;226.0;0.0;0.0;0.0
9.7489;-83.7534;;Costa Rica;2020-01-22;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-23;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-24;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-25;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-26;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-27;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-28;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-29;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-30;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-01-31;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-01;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-02;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-03;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-04;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-05;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-06;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-07;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-08;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-09;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-10;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-11;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-12;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-13;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-14;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-15;0;0;0;0;0;0;0
9.7489;-83.7534;;Costa Rica;2020-02-16;0;0;0;0;0;0;0
